龙江移动,#genre#
MC水观音恋曲1990,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78000b02af46701037001944c05444e_258.mp4
MC水观音擦皮鞋另类,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e77fff3b222f7c01037001944c031bac_258.mp4
MC水观音你怎么舍得,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78004a12b4af601037001944c13bcf1_258.mp4
MC小月闯天涯,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782c39d06da074f0370019456cf8466_258.mp4
MC小月百花香DJ,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782c0922af097010370019456c2b076_258.mp4
MC小月够兄弟,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782adc82ac66e0103700194567934aa_258.mp4
MC小月盗心贼DJ,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782aba77b92374f03700194567078f8_258.mp4
MC小月不再联系,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782c1917c4b094f0370019456c5a944_258.mp4
Mc小月爱情卖卖,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782bd6b2aed00010370019456b56aa6_258.mp4
MC小月伤过的心DJ,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782c57a221f12010370019456d7a687_258.mp4
MC小月朋友的酒,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782c48c7b995a4f0370019456d17f1d_258.mp4
MC小月预谋喊麦,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782ba4722399f010370019456aa5639_258.mp4
MC小月伤过的心,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782b6bd2b61cd0103700194569c6b65_258.mp4
MC小月朋友如酒,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7586a302be45c4f03700193b161ab18_258.mp4
MC小月朋友如酒DJ,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782b58d2b78db01037001945699684a_258.mp4
MC小月把酒倒满,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a9de7cfc9b4f03700194566882d1_258.mp4
MC小月金达莱花,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782b4a27c561a4f0370019456937287_258.mp4
MC小月凤凰展翅,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782ac992daba44f0370019456744b63_258.mp4
MC小月38度6喊麦,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782bc507c083c4f0370019456b24923_258.mp4
MC小月花儿朵朵开,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782c749223587010370019456de2829_258.mp4
MC小月爱情惹的祸,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782be307b9b114f0370019456b91ec8_258.mp4
MC小月花儿朵朵开,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782bb6f2aca1d010370019456aeddc1_258.mp4
MC小月回忆总想哭,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a83a7ce23a4f0370019456649164_258.mp4
MC小月简单几句话,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782b2d77bfd004f0370019456911dc9_258.mp4
MC小月爱上你是一个错,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782bfc27ba7e64f0370019456bf5315_258.mp4
MC小月和不爱你的人,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782c2a92ae1ed010370019456c9ce8d_258.mp4
MC小月火红的萨日朗,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782b18e2aecf8010370019456881037_258.mp4
MC小月拥抱着你的离去,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782b9412b7b54010370019456a52561_258.mp4
MC小月忘记你需要多久,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782b7f32b4aa7010370019456a1e55c_258.mp4
MC小月花千骨她泪三尺,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782b03a2d9b904f0370019456845d53_258.mp4
MC小月姑娘跟我走,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782af052d8c614f03700194567dee2e_258.mp4
MC小月我们的爱还在,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782c6797c303a4f0370019456d98425_258.mp4
MC小可爱捉泥鳅,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7828b9006da014f0370019455f254d1_258.mp4
MC小可爱燃烧爱,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78289082b4cbd010370019455ebcec4_258.mp4
MC小可爱哥们DJ,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782885e085afd4f0370019455e5e8bd_258.mp4
MC小可爱策马奔腾,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78285f82af837010370019455dd3ad3_258.mp4
MC小可爱爱在发烧,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78285037b9a714f0370019455d9ea71_258.mp4
MC小可爱朋友陪你醉,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782827f2b6754010370019455d021d2_258.mp4
MC小可爱机车女孩,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7828cb77cb0394f0370019455f79380_258.mp4
MC小可爱一百个放心,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782833d2acb17010370019455d23d02_258.mp4
MC小可爱杜甫杜甫你,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78286ef220c67010370019455e26f92_258.mp4
MC小可爱爱上离婚的,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78284132b57cd010370019455d536b2_258.mp4
MC小可爱我们能不能,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78289fc2b7dcf010370019455ed8adb_258.mp4
MC小可爱特别的爱给,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7828da27b9a6e4f0370019455fc0d2c_258.mp4
MC小可爱我们永远同在,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7828e7b7bc9724f0370019455ff75c4_258.mp4
MC小玉男人花DJ,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7829feb2d83b44f0370019456470119_258.mp4
MC小玉花心男DJ,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7829e297c0a7e4f03700194563c47e7_258.mp4
MC小玉优雅电音,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a5e42dbef04f0370019456598abb_258.mp4
MC小玉中文喊麦,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a4527cd93a4f0370019456532062_258.mp4
MC小玉苏喂苏喂,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a3597cc6674f03700194564f4609_258.mp4
MC小玉愿得一人心,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a6f32d92c04f03700194565f79e0_258.mp4
MC小玉两个人的回忆,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e782a2367c26cc4f03700194564b0178_258.mp4
MC小玉好听的中文DJ,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7829cf37badcd4f0370019456371452_258.mp4
MC小U哈伤不起,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e7800d682b595e01037001944c39121b_258.mp4
MC小U哈大美妞,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e7800b0422302401037001944c2ced0a_258.mp4
MC小U哈那一夜,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78006912b615e01037001944c1c09d5_258.mp4
MC小U哈哈氏情迷,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7800c027b89974f037001944c33d2d6_258.mp4
MC小U哈亚瑟连麦,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78007ef2b787f01037001944c214f65_258.mp4
MC小U哈被爱伤害,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78009777bae7a4f037001944c26b247_258.mp4
MC小依经典语录,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e7829b76222dcf01037001945631a6f4_258.mp4
MC小依出人头地喊麦,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7829a4a7ce89b4f03700194562c898f_258.mp4
MC小依菊花爆满山,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78299657c074e4f037001945629e507_258.mp4
MC小依爱上你是我犯,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78298bd220ad7010370019456267044_258.mp4
MC小损样痴情祭喊麦,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78298122ac4dd01037001945623c18a_258.mp4
MC小少焱另类离别唱,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78296dc22263c0103700194561ee84e_258.mp4
MC小诺一生兄弟,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78292942ad06601037001945611ce27_258.mp4
MC小诺姑娘跟我走,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78294452af9c2010370019456161b39_258.mp4
MC小诺重低音越南鼓,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e782961c2ac1460103700194561d51cf_258.mp4
MC小诺红番区越南鼓,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78291b54b48104f03700194560aa072_258.mp4
MC小黎来生不分手,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78290717ccf744f037001945606fb52_258.mp4
MC小黎温柔与霸道,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e7828f7d22329201037001945602c620_258.mp4
MC佳瑶口哨舞,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788ebe307315701037001946edbb58f_258.mp4
MC佳瑶美美哒,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788e50b3ec4b94f037001946ec09b9b_258.mp4
MC佳佳心乱乱,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788dfe97b81c94f037001946eacf15b_258.mp4
MC佳瑶牧瑶芭蕾,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788e0ee07226501037001946eb1108f_258.mp4
MC佳瑶迷茫的爱,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788efb00a020b01037001946eeae9b0_258.mp4
MC佳瑶梦想爆音,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788eeba0739c101037001946ee94c7a_258.mp4
MC佳瑶黑鹰传奇,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788ead17b8e604f037001946ed69ae1_258.mp4
MC佳瑶Justin_Baby,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788e99b7ccbea4f037001946ed26bca_258.mp4
MC佳瑶沈阳红番区巴扎,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788e72a3f05454f037001946ec8b3bf_258.mp4
MC佳瑶紫禁城家族,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788e27b070b3601037001946eb6bbd0_258.mp4
MC佳瑶我的歌声里,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788f08d0a188401037001946eed269f_258.mp4
MC佳瑶没有车没有房,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788ed5a0703d501037001946ee1659e_258.mp4
MC佳瑶下辈子要做你的女人,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788f1af4b57ce4f037001946ef1efef_258.mp4
MC佳瑶夜空中最亮的星,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788e8b24b75ef4f037001946ecf3dcb_258.mp4
MC佳瑶我今生最爱的是你,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e788e7f53fbea601037001946ecd4a7a_258.mp4
MC佳瑶亲爱的对不起,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788e62b7c91bf4f037001946ec5753a_258.mp4
MC佳瑶好男人都死去哪了,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e788e4222daee74f037001946ebe9502_258.mp4
MC麦铛铛情歌,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78a32cf3fb899010370019473d7e905_258.mp4
MC麦铛铛不醉,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78908257cd96a4f037001946f4cf5d8_258.mp4
MC麦铛铛爱火,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78905047ce5db01037001946f3f3c13_258.mp4
MC麦铛铛卜卦,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78906e67cd3944f037001946f44fef1_258.mp4
MC麦铛铛李白,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78a33a80ba8054f0370019473dfb1dd_258.mp4
MC麦铛铛林中鸟,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78911be7c4c2301037001946f6fe1a1_258.mp4
MC麦铛铛啪啪啪,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78912b63ec83b4f037001946f742688_258.mp4
MC麦铛铛出卖我,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78a319e7cc916010370019473d35557_258.mp4
MC麦铛铛摇摆哥,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78916ee7c8b7d4f037001946f847ffc_258.mp4
MC麦铛铛土豪我们,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78915474b4a3f4f037001946f7c3dae_258.mp4
MC麦铛铛江湖大道,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7890efc3fbafc4f037001946f643ddf_258.mp4
MC麦铛铛饿狼传说,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e7890c7c0c8b9e01037001946f5b0b5f_258.mp4
MC麦铛铛繁星点点,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7890d274b4e454f037001946f5e7698_258.mp4
MC电音激情小钢炮,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e7890ad13f3c4e01037001946f54635e_258.mp4
MC麦铛铛最美丽的花,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78918c77c2c5c4f037001946f8c2edd_258.mp4
MC麦铛铛两只小蜜蜂,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78910410c910e01037001946f68a34b_258.mp4
MC麦铛铛蜗牛与黄鹂鸟,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e78916297ca2454f037001946f7fbbd9_258.mp4
MC麦铛铛思念是一把刀,http://sns-video-hw.xhscdn.com/stream/1/110/258/01e78913d6063cae01037001946f818a0b_258.mp4
MC麦铛铛冬天里的一把火,http://sns-video-hw.xhscdn.com/stream/79/110/258/01e7890bcb7c271a4f037001946f574abd_258.mp4
主播热舞,#genre#
一口气听完刀郎上集,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e80bb6c0617ebc01037001966f686a06_258.mp4
一口气听完刀郎下集,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e80c204278c1e64f037001966f7d6a52_258.mp4
一口气听完许冠杰,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e808dfb56610dc4f0370019662c545e8_258.mp4
一口气听完系列-梅艳芳,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e807580909dd804f037001965ccd136e_258.mp4
一口气听完系列-陈慧娴,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e802052d0ae6c24f0370019647f6c34e_258.mp4
一口气听完系列-罗文,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e80753be61560a01037001965cb69fe2_258.mp4
一口气系列-李宗盛,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e7f33e301aa78701037001960ecf3fd9_258.mp4
一口气听完系列-张国荣,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e80627640afa0c4f03700196583efec6_258.mp4
一口气听完系列-谭咏麟,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e80381b9485cf84f037001964df56788_258.mp4
一小时听完系列-陈百强,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e8006ccb1aa84b0103700196420710bb_258.mp4
一口气听完系列-孟庭苇,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e8075de04b296901037001965cebac66_258.mp4
一口气听完系列-阿桑,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e8061fb808bd424f03700196580c92e0_258.mp4
一口气听完系列-邓丽君,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e805123e07e0184f0370019653e6745d_258.mp4
一口气听完系列-罗大佑,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e7fb7d720b2bfd4f037001962e7e1806_258.mp4
一口气听完-beyond,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e7fa941e1abc0601037001962cc7ce32_258.mp4
一口气听完系列-伍佰,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e7f9d3120e83c101037001962803fc0a_258.mp4
一口气听完系列-周传雄,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e7fa33991abc160103700196298d22ea_258.mp4
一口气听完系列-林忆莲,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e7f3de800b3e474f0370019610e0d4f4_258.mp4
一口气听完系列-任贤齐上,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e7fd1080088a9d4f0370019634b5275b_258.mp4
一口气听完系列-任贤齐下,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e7fd21bb1aa3010103700196352a873e_258.mp4
一口气听完系列-邓紫棋,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e820ae0f68d3d14f03700196bfb67162_258.mp4
一口气听完系列-陈淑桦,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e81ff9504920c10103700196bcf9b209_258.mp4
一口气听完系列-陈慧琳,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e81c3c6e4b365d0103700196ae9fa46e_258.mp4
一口气听完系列-徐怀钰,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e81b2bb868f6fd4f03700196aa391cbd_258.mp4
一口气听完系列-邰正宵,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e81c2ea74b03660103700196ae4f134f_258.mp4
一口气听完系列-张韶涵,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e818ba9c6762f54f03700196a0b13a77_258.mp4
一口气听完系列-小虎队,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e818a0a868de5e4f03700196a0485994_258.mp4
一口气听完系列-郑智化,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e81359284b3eae01037001968ba98af9_258.mp4
一口气听完系列-徐若瑄,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e8121e45751e1a4f0370019686dee94d_258.mp4
一口气听完系列-叶倩文,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e810bae2615f29010370019681a138cd_258.mp4
一口气听完系列-戴佩妮,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e810ac2d4b154e0103700196815f586c_258.mp4
一口气听完系列-甄妮,https://sns-video-hw.xhscdn.com/stream/79/110/258/01e80a2f9578e71d4f0370019667e9e05d_258.mp4
一口气听完系列-林志炫,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e80a23084b35e5010370019667c3b63c_258.mp4
一口气听完系列-SHE,https://sns-video-hw.xhscdn.com/stream/1/110/258/01e8037575617e5d01037001964da4a68d_258.mp4
经典控,#genre
粤国语歌串烧1,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be58b8bd78eb4f03700199278e02a1_258.mp4
粤国精选串烧2,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c03260bd23944f037001992ec72dba_258.mp4
粤语dj歌串烧,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8be3073073131010370019926f1b6bf_258.mp4
粤语女声串烧一,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8be36b1bd60ee4f037001992707ce4d_258.mp4
粤语女声串烧二,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c788c00738e201037001994b71736e_258.mp4
经典Dj嗨歌01,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c0531dbca1064f037001992f48d0cd_258.mp4
经典Dj嗨歌02,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c643e2bc5a744f03700199467b4c09_258.mp4
经典Dj嗨歌03,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c6443abd17df4f03700199467cffa5_258.mp4
经典Dj嗨歌04,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c644c7bc5a044f03700199467f364e_258.mp4
经典Dj嗨歌05,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c64536bc37604f03700199467f7a63_258.mp4
经典Dj嗨歌06,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c6469e07c6590103700199468fad62_258.mp4
经典Dj嗨歌07,https://sns-video-default.xhscdn.com/stream/79/110/258/01e8c64721bd88e84f037001994687eb6c_258.mp4
经典Dj嗨歌08,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8e215ade7dc860103700199b330ed3a_258.mp4
经典Dj嗨歌09,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8e884a6e896c30103700199cc4951c3_258.mp4
音乐控,#genre#
美女演绎《曼丽》,https://vd3.bdstatic.com/mda-nf6t97pger542k67/1080p/cae_h264/1654629736419933224/mda-nf6t97pger542k67.mp4
美女演绎《听心》,https://vd3.bdstatic.com/mda-nf72p098ccvcbk1c/480p/h264/1654653363775362008/mda-nf72p098ccvcbk1c.mp4
美女演绎《长相依》,https://vd4.bdstatic.com/mda-nf72y47rt9hgq96q/480p/h264/1654654064346982012/mda-nf72y47rt9hgq96q.mp4
美女演绎《梦驼铃》,https://vd2.bdstatic.com/mda-nf6ttzup2mkhc1e4/480p/h264/1654630889566123213/mda-nf6ttzup2mkhc1e4.mp4
美女演绎《情人桥》,https://vd4.bdstatic.com/mda-nf6uh26bxh5xubc9/1080p/cae_h264/1654633136402392025/mda-nf6uh26bxh5xubc9.mp4
美女演绎《洪湖水》,https://vd2.bdstatic.com/mda-nf6tcyzpb3hinaj7/1080p/cae_h264/1654630325475270989/mda-nf6tcyzpb3hinaj7.mp4
美女演绎《友谊之光》,https://vd3.bdstatic.com/mda-nf72s6h5biehpuei/480p/h264/1654653627978103770/mda-nf72s6h5biehpuei.mp4
美女演绎《你怎么说》,https://vd4.bdstatic.com/mda-nf6u1qd14ayjekuq/1080p/cae_h264/1654631855359011933/mda-nf6u1qd14ayjekuq.mp4
美女演绎《潮湿的心》,https://vd2.bdstatic.com/mda-nend766b8czwr6cp/1080p/cae_h264/1653299428053015012/mda-nend766b8czwr6cp.mp4
美女演绎《康定情歌》,https://vd2.bdstatic.com/mda-nendfd1cprzuvr2k/720p/h264/1653299444170693410/mda-nendfd1cprzuvr2k.mp4
美女演绎《经典老歌》,https://vd2.bdstatic.com/mda-neneqe9tv71ss65n/480p/h264/1653302761324526011/mda-neneqe9tv71ss65n.mp4
美女演绎《阿里山姑娘》,https://vd3.bdstatic.com/mda-nen4w4bnnr5e30iy/480p/h264/1653276489854043778/mda-nen4w4bnnr5e30iy.mp4
美女演绎《天涯+童年》,https://vd3.bdstatic.com/mda-nendynj2frgjdbes/1080p/cae_h264/1653310760299891108/mda-nendynj2frgjdbes.mp4
美女演绎《快节奏DJ》,https://vd2.bdstatic.com/mda-nf6u51wgmpgkx4c8/480p/h264/1654631777581220030/mda-nf6u51wgmpgkx4c8.mp4
美女演绎《酒干倘卖无》,https://vd4.bdstatic.com/mda-nf6tgkuiz5ftztf4/1080p/cae_h264/1654630466168243031/mda-nf6tgkuiz5ftztf4.mp4
美女演绎《 爱拼才会赢》,https://vd2.bdstatic.com/mda-nf6uebfwi3erwitx/480p/h264/1654632386165831141/mda-nf6uebfwi3erwitx.mp4
美女演绎《往事只能回味》,https://vd4.bdstatic.com/mda-nf6tygntk3u2h1yy/1080p/cae_h264/1654631803841932479/mda-nf6tygntk3u2h1yy.mp4
美女演绎《粉红色的回忆》,https://vd4.bdstatic.com/mda-nen4yexiu5zdeea8/720p/h264/1653276664577111617/mda-nen4yexiu5zdeea8.mp4
美女演绎《荷东经典舞曲》,https://vd2.bdstatic.com/mda-nf6t5juew7f1bsag/1080p/cae_h264/1654629632770936701/mda-nf6t5juew7f1bsag.mp4
美女演绎《爱情的骗子我问你》,https://vd2.bdstatic.com/mda-nf6twtkiceemmzss/1080p/cae_h264/1654631302162473381/mda-nf6twtkiceemmzss.mp4
美女演绎《可可托海的牧羊人》,https://vd3.bdstatic.com/mda-nf6tru72378yw6d4/1080p/cae_h264/1654630943166788320/mda-nf6tru72378yw6d4.mp4
美女演绎《最亲的人》,https://vd4.bdstatic.com/mda-nf8b1wyz1z2mpbq4/1080p/cae_h264/1654762043324649884/mda-nf8b1wyz1z2mpbq4.mp4
美女演绎《北国之春》,https://vd3.bdstatic.com/mda-nf8q71syyijvs4i1/480p/h264/1654794517401712997/mda-nf8q71syyijvs4i1.mp4
美女演绎《情火》,https://vd4.bdstatic.com/mda-nf8q3tgayk76u5bn/1080p/cae_h264/1654794717045599891/mda-nf8q3tgayk76u5bn.mp4
美女演绎《渡红尘》,https://vd4.bdstatic.com/mda-nf8pzeg4u2x8n590/1080p/cae_h264/1654794477963100274/mda-nf8pzeg4u2x8n590.mp4
美女演绎《无奈的思绪 》,https://vd4.bdstatic.com/mda-nf8pns5y708kz2ne/1080p/cae_h264/1654794408390814261/mda-nf8pns5y708kz2ne.mp4
美女演绎《追梦人》,https://vd4.bdstatic.com/mda-nf8pkc8nt0cy3xat/1080p/cae_h264/1654793262479638790/mda-nf8pkc8nt0cy3xat.mp4
美女演绎《最美的缘分》,https://vd2.bdstatic.com/mda-nf8pgzt9e9a7cpuu/480p/h264/1654792766790037830/mda-nf8pgzt9e9a7cpuu.mp4
美女演绎《坐着火车去拉萨》,https://vd4.bdstatic.com/mda-nf8awwj4y7vc4m1z/1080p/cae_h264/1654761372176292475/mda-nf8awwj4y7vc4m1z.mp4
美女演绎《听音识曲》,https://vd3.bdstatic.com/mda-nf8aexszu6c21dtg/480p/h264/1654760163998373258/mda-nf8aexszu6c21dtg.mp4
美女演绎《舞女泪》,https://vd2.bdstatic.com/mda-nf8a578qxtmt27zp/480p/h264/1654758807489037644/mda-nf8a578qxtmt27zp.mp4
美女演绎《惜别的海岸》,https://vd4.bdstatic.com/mda-nf89jkgg8dxte3vh/1080p/cae_h264/1654759982662536180/mda-nf89jkgg8dxte3vh.mp4
美女演绎《马儿欢快的》,https://vd3.bdstatic.com/mda-nf8a7zjmeie3dgnu/480p/h264/1654759326881235864/mda-nf8a7zjmeie3dgnu.mp4
美女演绎《小城故事》,https://vd3.bdstatic.com/mda-nf89xm8nr9f2ygkz/480p/h264/1654758354287422306/mda-nf89xm8nr9f2ygkz.mp4
美女演绎《离家的孩子》,https://vd3.bdstatic.com/mda-nf89u2uitm4x3rjh/1080p/cae_h264/1654759219919213798/mda-nf89u2uitm4x3rjh.mp4
美女演绎 《又见山里红》,https://vd2.bdstatic.com/mda-nf89rhhf4erm0quf/1080p/cae_h264/1654759057045871626/mda-nf89rhhf4erm0quf.mp4
美女演绎《9妹9妹》,https://vd2.bdstatic.com/mda-nfaneckue1q648p2/1080p/cae_h264/1654964492417113369/mda-nfaneckue1q648p2.mp4





虎牙轮播,#genre#

名侦探柯南剧场版,http://cfss.cc/cdn/huya/30080236.flv
火影忍者,http://cfss.cc/cdn/huya/29465866.flv
海贼王,http://cfss.cc/cdn/huya/29982634.flv
宫崎骏系列,http://cfss.cc/cdn/huya/21059614.flv
黑子的篮球,http://cfss.cc/cdn/huya/30080253.flv
瑞克与莫蒂,http://cfss.cc/cdn/huya/29982655.flv
星辰变,http://cfss.cc/cdn/huya/24514506.flv
成龙历险记,http://cfss.cc/cdn/huya/11352946.flv
飞天小女警,http://cfss.cc/cdn/huya/11601958.flv
蜡笔小新,http://cfss.cc/cdn/huya/11352970.flv
樱桃小丸子,http://cfss.cc/cdn/huya/11342394.flv
猫和老鼠,http://cfss.cc/cdn/huya/11352879.flv
龙珠,http://cfss.cc/cdn/huya/11601966.flv
全职高手,http://cfss.cc/cdn/huya/21059628.flv
哆啦A梦,http://cfss.cc/cdn/huya/11601963.flv
海绵宝宝,http://cfss.cc/cdn/huya/11352919.flv
魔法少女,http://cfss.cc/cdn/huya/21059587.flv
全职猎人,http://cfss.cc/cdn/huya/30080254.flv
四驱兄弟,http://cfss.cc/cdn/huya/11352922.flv
